ValueDateTimeUTC,VolumeMWh
2016-04-07 13:00:00+00:00,30348.651944
2016-04-07 14:00:00+00:00,30000.11282
2016-04-07 15:00:00+00:00,29843.773695999997
2016-04-07 16:00:00+00:00,29435.334572000003
2016-04-07 17:00:00+00:00,29590.695448000002
2016-04-07 18:00:00+00:00,31156.656324
2016-04-07 19:00:00+00:00,33130.417195999995
2016-04-07 20:00:00+00:00,30623.578072000004
2016-04-07 21:00:00+00:00,28129.938948000003
2016-04-07 22:00:00+00:00,26276.362324
2016-04-07 23:00:00+00:00,24124.6232
2016-04-08 00:00:00+00:00,23385.084076
2016-04-08 01:00:00+00:00,22995.744952
2016-04-08 02:00:00+00:00,22949.305828
2016-04-08 03:00:00+00:00,23587.2667
2016-04-08 04:00:00+00:00,26241.427576
2016-04-08 05:00:00+00:00,29620.088451999996
2016-04-08 06:00:00+00:00,31568.049327999997
2016-04-08 07:00:00+00:00,33006.610204000004
2016-04-08 08:00:00+00:00,33611.57108
2016-04-08 09:00:00+00:00,33847.231956
2016-04-08 10:00:00+00:00,33980.292832
2016-04-08 11:00:00+00:00,33195.492831999996
2016-04-08 12:00:00+00:00,31314.892831999998
2016-04-08 13:00:00+00:00,30827.592832
2016-04-08 14:00:00+00:00,30399.392831999998
2016-04-08 15:00:00+00:00,30035.992832
2016-04-08 16:00:00+00:00,29426.192832
2016-04-08 17:00:00+00:00,29126.592832
2016-04-08 18:00:00+00:00,31098.592832
2016-04-08 19:00:00+00:00,32734.892831999998
2016-04-08 20:00:00+00:00,30556.092832
2016-04-08 21:00:00+00:00,28310.992832
2016-04-08 22:00:00+00:00,26708.171996
2016-04-08 23:00:00+00:00,24785.071996000002
2016-04-09 00:00:00+00:00,23191.671996
2016-04-09 01:00:00+00:00,22506.371996
2016-04-09 02:00:00+00:00,22043.871996
2016-04-09 03:00:00+00:00,21972.271996
2016-04-09 04:00:00+00:00,22536.171996
2016-04-09 05:00:00+00:00,23799.571996000002
2016-04-09 06:00:00+00:00,25072.371996
2016-04-09 07:00:00+00:00,27455.771996
2016-04-09 08:00:00+00:00,29093.071996
2016-04-09 09:00:00+00:00,29341.471995999997
2016-04-09 10:00:00+00:00,28957.471995999997
2016-04-09 11:00:00+00:00,28680.171995999997
2016-04-09 12:00:00+00:00,27870.171995999997
2016-04-09 13:00:00+00:00,26067.171996
2016-04-09 14:00:00+00:00,25287.171996
2016-04-09 15:00:00+00:00,25095.771996
2016-04-09 16:00:00+00:00,25445.471996
2016-04-09 17:00:00+00:00,25625.971996
2016-04-09 18:00:00+00:00,26720.471996
2016-04-09 19:00:00+00:00,29792.771996
2016-04-09 20:00:00+00:00,28460.571996
2016-04-09 21:00:00+00:00,26692.671996
2016-04-09 22:00:00+00:00,25093.738663999997
2016-04-09 23:00:00+00:00,22648.638664
2016-04-10 00:00:00+00:00,21250.138664
2016-04-10 01:00:00+00:00,20694.738663999997
2016-04-10 02:00:00+00:00,20152.638664
2016-04-10 03:00:00+00:00,20108.238663999997
2016-04-10 04:00:00+00:00,20491.938663999998
2016-04-10 05:00:00+00:00,21003.138664
2016-04-10 06:00:00+00:00,21544.138664
2016-04-10 07:00:00+00:00,23563.438663999998
2016-04-10 08:00:00+00:00,25372.538664
2016-04-10 09:00:00+00:00,26169.838664
2016-04-10 10:00:00+00:00,26379.038664
2016-04-10 11:00:00+00:00,26481.938663999998
2016-04-10 12:00:00+00:00,26048.138664
2016-04-10 13:00:00+00:00,24661.738663999997
2016-04-10 14:00:00+00:00,24262.038664
2016-04-10 15:00:00+00:00,23873.838664
2016-04-10 16:00:00+00:00,23899.738663999997
2016-04-10 17:00:00+00:00,24881.538664
2016-04-10 18:00:00+00:00,27036.238663999997
2016-04-10 19:00:00+00:00,29614.338664
2016-04-10 20:00:00+00:00,28681.138664
2016-04-10 21:00:00+00:00,26288.838664
2016-04-10 22:00:00+00:00,24266.613663999997
2016-04-10 23:00:00+00:00,22710.413664
2016-04-11 00:00:00+00:00,21501.713664
2016-04-11 01:00:00+00:00,21087.313663999998
2016-04-11 02:00:00+00:00,21119.313663999998
2016-04-11 03:00:00+00:00,22296.913664
2016-04-11 04:00:00+00:00,25128.513664
2016-04-11 05:00:00+00:00,28895.313663999998
2016-04-11 06:00:00+00:00,31481.213664
2016-04-11 07:00:00+00:00,33162.113664
2016-04-11 08:00:00+00:00,33591.413664
2016-04-11 09:00:00+00:00,33549.113664
2016-04-11 10:00:00+00:00,33503.513664
2016-04-11 11:00:00+00:00,33463.113664
2016-04-11 12:00:00+00:00,31944.713664
2016-04-11 13:00:00+00:00,31158.613663999997
2016-04-11 14:00:00+00:00,30821.213664
2016-04-11 15:00:00+00:00,31033.313663999998
2016-04-11 16:00:00+00:00,30293.213664
2016-04-11 17:00:00+00:00,30622.513664
2016-04-11 18:00:00+00:00,32000.913664
2016-04-11 19:00:00+00:00,34166.713663999995
2016-04-11 20:00:00+00:00,31302.213664
2016-04-11 21:00:00+00:00,28101.713664
2016-04-11 22:00:00+00:00,26262.167832
2016-04-11 23:00:00+00:00,24507.967832
2016-04-12 00:00:00+00:00,23565.467832
2016-04-12 01:00:00+00:00,22909.767831999998
2016-04-12 02:00:00+00:00,22880.167832
2016-04-12 03:00:00+00:00,23664.367832
2016-04-12 04:00:00+00:00,26333.367832
2016-04-12 05:00:00+00:00,29975.867832
2016-04-12 06:00:00+00:00,31974.367832
2016-04-12 07:00:00+00:00,33382.167832
2016-04-12 08:00:00+00:00,33677.767832
2016-04-12 09:00:00+00:00,33895.167832
2016-04-12 10:00:00+00:00,33624.167832
2016-04-12 11:00:00+00:00,33419.767832
2016-04-12 12:00:00+00:00,32192.667832
2016-04-12 13:00:00+00:00,31332.967832
2016-04-12 14:00:00+00:00,31139.267831999998
2016-04-12 15:00:00+00:00,30877.667832
2016-04-12 16:00:00+00:00,30357.567832
2016-04-12 17:00:00+00:00,30827.967832
2016-04-12 18:00:00+00:00,31763.267831999998
2016-04-12 19:00:00+00:00,33709.267832
2016-04-12 20:00:00+00:00,31339.867832
2016-04-12 21:00:00+00:00,28588.667832
2016-04-12 22:00:00+00:00,26475.363663999997
2016-04-12 23:00:00+00:00,24354.263664
2016-04-13 00:00:00+00:00,23291.663664
2016-04-13 01:00:00+00:00,22981.163664
2016-04-13 02:00:00+00:00,23007.363663999997
2016-04-13 03:00:00+00:00,23264.463664
2016-04-13 04:00:00+00:00,26160.963664
2016-04-13 05:00:00+00:00,29523.063663999998
2016-04-13 06:00:00+00:00,31534.863663999997
2016-04-13 07:00:00+00:00,32900.663664
2016-04-13 08:00:00+00:00,33275.863664
2016-04-13 09:00:00+00:00,33062.163664
2016-04-13 10:00:00+00:00,32945.863664
2016-04-13 11:00:00+00:00,32807.063664
2016-04-13 12:00:00+00:00,31547.063663999998
2016-04-13 13:00:00+00:00,30662.663664
2016-04-13 14:00:00+00:00,30387.163664
2016-04-13 15:00:00+00:00,30318.263664
2016-04-13 16:00:00+00:00,30322.463664
2016-04-13 17:00:00+00:00,29951.063663999998
2016-04-13 18:00:00+00:00,31284.063663999998
2016-04-13 19:00:00+00:00,32420.563663999998
2016-04-13 20:00:00+00:00,29940.763664
2016-04-13 21:00:00+00:00,27782.863663999997
2016-04-13 22:00:00+00:00,26054.676163999997
2016-04-13 23:00:00+00:00,24212.776164
2016-04-14 00:00:00+00:00,23142.676163999997
2016-04-14 01:00:00+00:00,23036.076164
2016-04-14 02:00:00+00:00,22567.176163999997
2016-04-14 03:00:00+00:00,23241.876163999998
2016-04-14 04:00:00+00:00,26420.276164
2016-04-14 05:00:00+00:00,29260.276164
2016-04-14 06:00:00+00:00,31379.976164
2016-04-14 07:00:00+00:00,32251.576164
2016-04-14 08:00:00+00:00,32602.576164
2016-04-14 09:00:00+00:00,32550.376163999998
2016-04-14 10:00:00+00:00,32770.376164
2016-04-14 11:00:00+00:00,32344.676163999997
2016-04-14 12:00:00+00:00,31190.476164
2016-04-14 13:00:00+00:00,30684.276164
2016-04-14 14:00:00+00:00,30334.976164
2016-04-14 15:00:00+00:00,30121.776164
2016-04-14 16:00:00+00:00,29762.476164
2016-04-14 17:00:00+00:00,29748.876163999998
2016-04-14 18:00:00+00:00,31018.376163999998
2016-04-14 19:00:00+00:00,33218.176164
2016-04-14 20:00:00+00:00,30492.276164
2016-04-14 21:00:00+00:00,27794.676163999997
2016-04-14 22:00:00+00:00,26016.080331999998
2016-04-14 23:00:00+00:00,24315.580331999998
2016-04-15 00:00:00+00:00,23270.180332
2016-04-15 01:00:00+00:00,22802.980332
2016-04-15 02:00:00+00:00,22727.180332
2016-04-15 03:00:00+00:00,23398.980332
2016-04-15 04:00:00+00:00,26040.580331999998
2016-04-15 05:00:00+00:00,29088.880332
2016-04-15 06:00:00+00:00,30826.180332
2016-04-15 07:00:00+00:00,32293.880332
2016-04-15 08:00:00+00:00,32374.380332
2016-04-15 09:00:00+00:00,32507.980332
2016-04-15 10:00:00+00:00,32616.680332
2016-04-15 11:00:00+00:00,31823.180332
2016-04-15 12:00:00+00:00,30927.680332
2016-04-15 13:00:00+00:00,29914.480332
2016-04-15 14:00:00+00:00,29779.480332
2016-04-15 15:00:00+00:00,29570.980332
2016-04-15 16:00:00+00:00,29220.580331999998
2016-04-15 17:00:00+00:00,29326.780332
2016-04-15 18:00:00+00:00,30285.580331999998
2016-04-15 19:00:00+00:00,32069.080331999998
2016-04-15 20:00:00+00:00,29770.880332
2016-04-15 21:00:00+00:00,27233.480332
2016-04-15 22:00:00+00:00,25822.476164
2016-04-15 23:00:00+00:00,24240.676163999997
2016-04-16 00:00:00+00:00,22719.876163999998
2016-04-16 01:00:00+00:00,22269.276164
2016-04-16 02:00:00+00:00,22118.276164
2016-04-16 03:00:00+00:00,21972.876163999998
2016-04-16 04:00:00+00:00,22513.376163999998
2016-04-16 05:00:00+00:00,23310.776164
2016-04-16 06:00:00+00:00,24536.676163999997
2016-04-16 07:00:00+00:00,27138.376163999998
2016-04-16 08:00:00+00:00,28505.076164
2016-04-16 09:00:00+00:00,28999.576164
2016-04-16 10:00:00+00:00,28874.776164
2016-04-16 11:00:00+00:00,28892.476164
2016-04-16 12:00:00+00:00,28310.476164
2016-04-16 13:00:00+00:00,26475.176163999997
2016-04-16 14:00:00+00:00,25871.476164
2016-04-16 15:00:00+00:00,25452.576164
2016-04-16 16:00:00+00:00,25203.576164
2016-04-16 17:00:00+00:00,25537.776164
2016-04-16 18:00:00+00:00,26879.176163999997
2016-04-16 19:00:00+00:00,29465.476164
2016-04-16 20:00:00+00:00,27928.576164
2016-04-16 21:00:00+00:00,26162.876163999998
2016-04-16 22:00:00+00:00,24555.738663999997
2016-04-16 23:00:00+00:00,22753.638664
2016-04-17 00:00:00+00:00,21496.338664
2016-04-17 01:00:00+00:00,20702.538664
2016-04-17 02:00:00+00:00,20451.138664
2016-04-17 03:00:00+00:00,20276.438663999998
2016-04-17 04:00:00+00:00,20563.638664
2016-04-17 05:00:00+00:00,20670.138664
2016-04-17 06:00:00+00:00,21527.638664
2016-04-17 07:00:00+00:00,23383.038664
2016-04-17 08:00:00+00:00,24688.538664
2016-04-17 09:00:00+00:00,25805.838664
2016-04-17 10:00:00+00:00,25804.638664
2016-04-17 11:00:00+00:00,26102.138664
2016-04-17 12:00:00+00:00,26181.938663999998
2016-04-17 13:00:00+00:00,24417.638664
2016-04-17 14:00:00+00:00,23586.238663999997
2016-04-17 15:00:00+00:00,23034.238663999997
2016-04-17 16:00:00+00:00,23158.838664
2016-04-17 17:00:00+00:00,23716.838664
2016-04-17 18:00:00+00:00,26210.838664
2016-04-17 19:00:00+00:00,28909.438663999998
2016-04-17 20:00:00+00:00,27938.638664
2016-04-17 21:00:00+00:00,26265.638664
2016-04-17 22:00:00+00:00,24103.071996000002
2016-04-17 23:00:00+00:00,22423.271996
2016-04-18 00:00:00+00:00,21844.971996
2016-04-18 01:00:00+00:00,21466.571996000002
2016-04-18 02:00:00+00:00,21446.871996
2016-04-18 03:00:00+00:00,22340.271996
2016-04-18 04:00:00+00:00,25391.671996
2016-04-18 05:00:00+00:00,28716.071996
2016-04-18 06:00:00+00:00,30490.371995999998
2016-04-18 07:00:00+00:00,31568.971995999997
2016-04-18 08:00:00+00:00,32115.871995999998
2016-04-18 09:00:00+00:00,32158.271996
2016-04-18 10:00:00+00:00,32238.371995999998
2016-04-18 11:00:00+00:00,31947.471995999997
2016-04-18 12:00:00+00:00,30499.971995999997
2016-04-18 13:00:00+00:00,30176.871995999998
2016-04-18 14:00:00+00:00,29625.171995999997
2016-04-18 15:00:00+00:00,29397.471995999997
2016-04-18 16:00:00+00:00,29078.971995999997
2016-04-18 17:00:00+00:00,29268.971995999997
2016-04-18 18:00:00+00:00,30509.671995999997
2016-04-18 19:00:00+00:00,32745.971995999997
2016-04-18 20:00:00+00:00,30152.471995999997
2016-04-18 21:00:00+00:00,27494.071996
2016-04-18 22:00:00+00:00,25654.796996
2016-04-18 23:00:00+00:00,24229.896996
2016-04-19 00:00:00+00:00,23429.496996
2016-04-19 01:00:00+00:00,23036.296996
2016-04-19 02:00:00+00:00,22710.396996
2016-04-19 03:00:00+00:00,23365.396996
2016-04-19 04:00:00+00:00,25472.096996
2016-04-19 05:00:00+00:00,29003.596995999997
2016-04-19 06:00:00+00:00,30958.396996
2016-04-19 07:00:00+00:00,31818.096995999997
2016-04-19 08:00:00+00:00,32300.096995999997
2016-04-19 09:00:00+00:00,32723.096995999997
2016-04-19 10:00:00+00:00,33026.196996
2016-04-19 11:00:00+00:00,32808.296996
2016-04-19 12:00:00+00:00,31584.596995999997
2016-04-19 13:00:00+00:00,30967.296995999997
2016-04-19 14:00:00+00:00,30573.396996
2016-04-19 15:00:00+00:00,30602.996995999998
2016-04-19 16:00:00+00:00,30351.996995999998
2016-04-19 17:00:00+00:00,30209.596995999997
2016-04-19 18:00:00+00:00,31260.096995999997
2016-04-19 19:00:00+00:00,33363.896995999996
2016-04-19 20:00:00+00:00,30580.096995999997
2016-04-19 21:00:00+00:00,27171.596995999997
2016-04-19 22:00:00+00:00,25859.288664
2016-04-19 23:00:00+00:00,24240.588664
2016-04-20 00:00:00+00:00,23105.788664
2016-04-20 01:00:00+00:00,22856.188663999998
2016-04-20 02:00:00+00:00,22832.788664
2016-04-20 03:00:00+00:00,23078.888664
2016-04-20 04:00:00+00:00,25466.088664
2016-04-20 05:00:00+00:00,28828.988663999997
2016-04-20 06:00:00+00:00,31214.488663999997
2016-04-20 07:00:00+00:00,32835.688664
2016-04-20 08:00:00+00:00,33260.088663999995
2016-04-20 09:00:00+00:00,33294.488664
2016-04-20 10:00:00+00:00,33262.088663999995
2016-04-20 11:00:00+00:00,33395.588663999995
2016-04-20 12:00:00+00:00,31859.088664
2016-04-20 13:00:00+00:00,31010.988663999997
2016-04-20 14:00:00+00:00,30768.388664
2016-04-20 15:00:00+00:00,30772.188663999998
2016-04-20 16:00:00+00:00,30190.688663999998
2016-04-20 17:00:00+00:00,30044.188663999998
2016-04-20 18:00:00+00:00,31345.388664
2016-04-20 19:00:00+00:00,32873.088663999995
2016-04-20 20:00:00+00:00,30928.988663999997
2016-04-20 21:00:00+00:00,27877.688663999998
2016-04-20 22:00:00+00:00,26121.701164
2016-04-20 23:00:00+00:00,24212.501163999998
2016-04-21 00:00:00+00:00,23205.701164
2016-04-21 01:00:00+00:00,22860.401164
2016-04-21 02:00:00+00:00,22694.301163999997
2016-04-21 03:00:00+00:00,23478.201164
2016-04-21 04:00:00+00:00,25762.101164
2016-04-21 05:00:00+00:00,29292.601164
2016-04-21 06:00:00+00:00,31118.401164
2016-04-21 07:00:00+00:00,32326.101164
2016-04-21 08:00:00+00:00,32406.601164
2016-04-21 09:00:00+00:00,32649.501163999998
2016-04-21 10:00:00+00:00,32774.201164
2016-04-21 11:00:00+00:00,32399.101164
2016-04-21 12:00:00+00:00,30969.901164
2016-04-21 13:00:00+00:00,29859.501163999998
2016-04-21 14:00:00+00:00,29934.301163999997
2016-04-21 15:00:00+00:00,29564.601164
2016-04-21 16:00:00+00:00,29414.301163999997
2016-04-21 17:00:00+00:00,29521.301163999997
2016-04-21 18:00:00+00:00,30773.401164
2016-04-21 19:00:00+00:00,32620.601164
2016-04-21 20:00:00+00:00,30516.801163999997
2016-04-21 21:00:00+00:00,27725.601164
2016-04-21 22:00:00+00:00,25755.517831999998
2016-04-21 23:00:00+00:00,24290.417832
2016-04-22 00:00:00+00:00,23311.917832
2016-04-22 01:00:00+00:00,22974.717832
2016-04-22 02:00:00+00:00,22676.017831999998
2016-04-22 03:00:00+00:00,23273.317832
2016-04-22 04:00:00+00:00,25885.717832
2016-04-22 05:00:00+00:00,28965.017831999998
2016-04-22 06:00:00+00:00,31203.517831999998
2016-04-22 07:00:00+00:00,32027.117832
2016-04-22 08:00:00+00:00,32466.917832
2016-04-22 09:00:00+00:00,32656.017831999998
2016-04-22 10:00:00+00:00,32474.017831999998
2016-04-22 11:00:00+00:00,31985.917832
2016-04-22 12:00:00+00:00,30855.417832
2016-04-22 13:00:00+00:00,30001.217832
2016-04-22 14:00:00+00:00,29661.517831999998
2016-04-22 15:00:00+00:00,29198.217832
2016-04-22 16:00:00+00:00,28795.717832
2016-04-22 17:00:00+00:00,28675.917832
2016-04-22 18:00:00+00:00,29942.217832
2016-04-22 19:00:00+00:00,31076.817832
2016-04-22 20:00:00+00:00,29073.717832
2016-04-22 21:00:00+00:00,26974.817832
2016-04-22 22:00:00+00:00,25592.151164
2016-04-22 23:00:00+00:00,23908.551163999997
2016-04-23 00:00:00+00:00,22251.651164
2016-04-23 01:00:00+00:00,21693.551163999997
2016-04-23 02:00:00+00:00,21407.051163999997
2016-04-23 03:00:00+00:00,21026.251163999998
2016-04-23 04:00:00+00:00,21421.451164
2016-04-23 05:00:00+00:00,22202.251163999998
2016-04-23 06:00:00+00:00,23841.451164
2016-04-23 07:00:00+00:00,26270.651164
2016-04-23 08:00:00+00:00,28064.851164
2016-04-23 09:00:00+00:00,28189.851164
2016-04-23 10:00:00+00:00,28112.851164
2016-04-23 11:00:00+00:00,27915.864808
2016-04-23 12:00:00+00:00,26982.378451999997
2016-04-23 13:00:00+00:00,25670.9921
2016-04-23 14:00:00+00:00,24995.505744
2016-04-23 15:00:00+00:00,24743.319388
2016-04-23 16:00:00+00:00,24396.433036000002
2016-04-23 17:00:00+00:00,24784.846680000002
2016-04-23 18:00:00+00:00,26174.560324000002
2016-04-23 19:00:00+00:00,28189.573972000002
2016-04-23 20:00:00+00:00,26641.887616
2016-04-23 21:00:00+00:00,24744.50126
2016-04-23 22:00:00+00:00,23346.919072
2016-04-23 23:00:00+00:00,21886.732716
2016-04-24 00:00:00+00:00,20707.946364
2016-04-24 01:00:00+00:00,19930.860008
2016-04-24 02:00:00+00:00,19606.773652
2016-04-24 03:00:00+00:00,19492.4873
2016-04-24 04:00:00+00:00,19983.200944
2016-04-24 05:00:00+00:00,19985.614588
2016-04-24 06:00:00+00:00,20600.528236000002
2016-04-24 07:00:00+00:00,22585.941880000002
2016-04-24 08:00:00+00:00,24192.555524
2016-04-24 09:00:00+00:00,24981.569168
2016-04-24 10:00:00+00:00,25036.282816
2016-04-24 11:00:00+00:00,24932.59646
2016-04-24 12:00:00+00:00,24942.110104
2016-04-24 13:00:00+00:00,23493.523752
2016-04-24 14:00:00+00:00,23010.437396
2016-04-24 15:00:00+00:00,22493.15104
2016-04-24 16:00:00+00:00,22482.964688
2016-04-24 17:00:00+00:00,23248.878332
2016-04-24 18:00:00+00:00,25074.491975999998
2016-04-24 19:00:00+00:00,27828.10562
2016-04-24 20:00:00+00:00,27229.419268
2016-04-24 21:00:00+00:00,25305.532912
2016-04-24 22:00:00+00:00,23830.138224000002
2016-04-24 23:00:00+00:00,21994.351868
2016-04-25 00:00:00+00:00,21194.365515999998
2016-04-25 01:00:00+00:00,20673.57916
2016-04-25 02:00:00+00:00,20798.592804
2016-04-25 03:00:00+00:00,21296.206447999997
2016-04-25 04:00:00+00:00,23270.720096
2016-04-25 05:00:00+00:00,27072.53374
2016-04-25 06:00:00+00:00,29541.647383999996
2016-04-25 07:00:00+00:00,30539.261032
2016-04-25 08:00:00+00:00,31153.574676
2016-04-25 09:00:00+00:00,31245.08832
2016-04-25 10:00:00+00:00,31192.201968
2016-04-25 11:00:00+00:00,31206.715612
2016-04-25 12:00:00+00:00,29929.829256
2016-04-25 13:00:00+00:00,29167.9429
2016-04-25 14:00:00+00:00,28873.756548
2016-04-25 15:00:00+00:00,28590.370192000002
2016-04-25 16:00:00+00:00,28087.183836
2016-04-25 17:00:00+00:00,27718.597483999998
2016-04-25 18:00:00+00:00,29309.211127999995
2016-04-25 19:00:00+00:00,31272.524772000004
2016-04-25 20:00:00+00:00,29621.33842
2016-04-25 21:00:00+00:00,26979.552064
2016-04-25 22:00:00+00:00,24683.132375999998
2016-04-25 23:00:00+00:00,23365.74602
2016-04-26 00:00:00+00:00,22568.459663999998
2016-04-26 01:00:00+00:00,22149.973312000002
2016-04-26 02:00:00+00:00,22243.986956
2016-04-26 03:00:00+00:00,22836.4006
2016-04-26 04:00:00+00:00,24874.914247999997
2016-04-26 05:00:00+00:00,27831.427892000003
2016-04-26 06:00:00+00:00,30128.441536000002
2016-04-26 07:00:00+00:00,31181.255183999998
2016-04-26 08:00:00+00:00,31544.368828
2016-04-26 09:00:00+00:00,31393.382472
2016-04-26 10:00:00+00:00,31652.396116000004
2016-04-26 11:00:00+00:00,31213.809763999998
2016-04-26 12:00:00+00:00,30207.423408
2016-04-26 13:00:00+00:00,29560.737051999997
2016-04-26 14:00:00+00:00,29374.4507
2016-04-26 15:00:00+00:00,29166.864344
2016-04-26 16:00:00+00:00,28524.377988
2016-04-26 17:00:00+00:00,28724.391636
2016-04-26 18:00:00+00:00,29810.60528
2016-04-26 19:00:00+00:00,31402.718924
2016-04-26 20:00:00+00:00,29469.132568
2016-04-26 21:00:00+00:00,26831.546216
2016-04-26 22:00:00+00:00,25046.226528
2016-04-26 23:00:00+00:00,23511.940172
2016-04-27 00:00:00+00:00,22547.653816
2016-04-27 01:00:00+00:00,22318.267463999997
2016-04-27 02:00:00+00:00,22422.981108
2016-04-27 03:00:00+00:00,22759.594752
2016-04-27 04:00:00+00:00,25267.308396
2016-04-27 05:00:00+00:00,28031.322044
2016-04-27 06:00:00+00:00,30423.435687999998
2016-04-27 07:00:00+00:00,31395.949332
2016-04-27 08:00:00+00:00,31749.062980000002
2016-04-27 09:00:00+00:00,31668.876624
2016-04-27 10:00:00+00:00,31912.990268
2016-04-27 11:00:00+00:00,31702.503916
2016-04-27 12:00:00+00:00,30264.317560000003
2016-04-27 13:00:00+00:00,29832.331204000002
2016-04-27 14:00:00+00:00,29567.044848
2016-04-27 15:00:00+00:00,29283.158495999996
2016-04-27 16:00:00+00:00,29103.472139999998
2016-04-27 17:00:00+00:00,29316.485783999997
2016-04-27 18:00:00+00:00,30937.299432
2016-04-27 19:00:00+00:00,32543.213076
2016-04-27 20:00:00+00:00,30050.826719999997
2016-04-27 21:00:00+00:00,27264.340368
2016-04-27 22:00:00+00:00,25447.249843999998
2016-04-27 23:00:00+00:00,23753.963488
2016-04-28 00:00:00+00:00,22848.677136000002
2016-04-28 01:00:00+00:00,22537.99078
2016-04-28 02:00:00+00:00,22254.804424
2016-04-28 03:00:00+00:00,22883.318072
2016-04-28 04:00:00+00:00,25393.031716
2016-04-28 05:00:00+00:00,28138.44536
2016-04-28 06:00:00+00:00,30423.359008
2016-04-28 07:00:00+00:00,31295.372652
2016-04-28 08:00:00+00:00,31814.786296
2016-04-28 09:00:00+00:00,31995.39994
2016-04-28 10:00:00+00:00,31980.513587999998
2016-04-28 11:00:00+00:00,31585.227232
2016-04-28 12:00:00+00:00,30498.140875999998
2016-04-28 13:00:00+00:00,29902.154524
2016-04-28 14:00:00+00:00,29492.068168
2016-04-28 15:00:00+00:00,29227.181812
2016-04-28 16:00:00+00:00,29091.195460000003
2016-04-28 17:00:00+00:00,29120.209104
2016-04-28 18:00:00+00:00,30347.622748
2016-04-28 19:00:00+00:00,31943.336392
2016-04-28 20:00:00+00:00,29999.150039999997
2016-04-28 21:00:00+00:00,27128.063683999997
2016-04-28 22:00:00+00:00,25181.439828
2016-04-28 23:00:00+00:00,23720.753475999998
2016-04-29 00:00:00+00:00,22769.76712
2016-04-29 01:00:00+00:00,22325.380763999998
2016-04-29 02:00:00+00:00,22349.894412
2016-04-29 03:00:00+00:00,22951.708056
2016-04-29 04:00:00+00:00,25402.2217
2016-04-29 05:00:00+00:00,28075.235344
2016-04-29 06:00:00+00:00,29893.548992
2016-04-29 07:00:00+00:00,31492.962636
2016-04-29 08:00:00+00:00,32142.87628
2016-04-29 09:00:00+00:00,32179.589927999998
2016-04-29 10:00:00+00:00,32307.903572000003
2016-04-29 11:00:00+00:00,31848.817216000003
2016-04-29 12:00:00+00:00,30531.930863999998
2016-04-29 13:00:00+00:00,29829.644507999998
2016-04-29 14:00:00+00:00,29052.758152
2016-04-29 15:00:00+00:00,28920.371796
2016-04-29 16:00:00+00:00,28501.585444
2016-04-29 17:00:00+00:00,28363.799088
2016-04-29 18:00:00+00:00,29588.312732
2016-04-29 19:00:00+00:00,31221.62638
2016-04-29 20:00:00+00:00,29476.140024
2016-04-29 21:00:00+00:00,27153.653668
2016-04-29 22:00:00+00:00,25494.492316
2016-04-29 23:00:00+00:00,23750.305959999998
2016-04-30 00:00:00+00:00,22557.319604
2016-04-30 01:00:00+00:00,21697.133248
2016-04-30 02:00:00+00:00,21098.746896
2016-04-30 03:00:00+00:00,20984.46054
2016-04-30 04:00:00+00:00,21407.074184
2016-04-30 05:00:00+00:00,21778.687832
2016-04-30 06:00:00+00:00,23510.501475999998
2016-04-30 07:00:00+00:00,26809.61512
2016-04-30 08:00:00+00:00,28116.828768
2016-04-30 09:00:00+00:00,28212.742412
2016-04-30 10:00:00+00:00,28153.256056000002
2016-04-30 11:00:00+00:00,27938.4697
2016-04-30 12:00:00+00:00,26888.083348
2016-04-30 13:00:00+00:00,25783.896991999998
2016-04-30 14:00:00+00:00,24772.110636
2016-04-30 15:00:00+00:00,24521.524284
2016-04-30 16:00:00+00:00,24532.937928
2016-04-30 17:00:00+00:00,24536.151572
2016-04-30 18:00:00+00:00,25675.86522
2016-04-30 19:00:00+00:00,28062.878864
2016-04-30 20:00:00+00:00,26969.492508
2016-04-30 21:00:00+00:00,25210.006152
2016-04-30 22:00:00+00:00,23531.974052
2016-04-30 23:00:00+00:00,21916.165952
2016-05-01 00:00:00+00:00,20408.657852
2016-05-01 01:00:00+00:00,19627.949756
2016-05-01 02:00:00+00:00,19157.541656
2016-05-01 03:00:00+00:00,18974.533556
2016-05-01 04:00:00+00:00,18950.92546
2016-05-01 05:00:00+00:00,18682.61736
2016-05-01 06:00:00+00:00,19774.20926
2016-05-01 07:00:00+00:00,21956.20116
2016-05-01 08:00:00+00:00,23684.793063999998
2016-05-01 09:00:00+00:00,23877.484964
2016-05-01 10:00:00+00:00,23916.676863999997
2016-05-01 11:00:00+00:00,23884.068768
2016-05-01 12:00:00+00:00,23030.660668
2016-05-01 13:00:00+00:00,22227.552568
2016-05-01 14:00:00+00:00,21447.544468
2016-05-01 15:00:00+00:00,21184.636372
2016-05-01 16:00:00+00:00,21049.128271999998
2016-05-01 17:00:00+00:00,22046.520172
2016-05-01 18:00:00+00:00,22846.612075999998
2016-05-01 19:00:00+00:00,25928.803976
2016-05-01 20:00:00+00:00,25864.195875999998
2016-05-01 21:00:00+00:00,23667.987775999998
2016-05-01 22:00:00+00:00,22238.121344
2016-05-01 23:00:00+00:00,20565.313248
2016-05-02 00:00:00+00:00,19721.905147999998
2016-05-02 01:00:00+00:00,19416.097048
2016-05-02 02:00:00+00:00,19336.688948
